time_s,L_fx1,L_fy1,L_fz1,L_fx2,L_fy2,L_fz2,L_proximity,L_roll,L_pitch,L_yaw,R_fx1,R_fy1,R_fz1,R_fx2,R_fy2,R_fz2,R_proximity,R_roll,R_pitch,R_yaw
0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0017342417971771,-0.0118852044115124,0.0142691830919094,0.0,0.0,0.0,0.0,-0.0,-0.0,5.8978762242877686e-05,0.0988497847844921,-0.0096288850422938,-0.0196208599630597
0.0177307307517916,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0177086251824657,-0.0163986049867256,0.0101515521603536,0.0,0.0,0.0,0.0,-0.0,0.0,8.127682465825119e-05,0.1104950747452797,-0.0096258668671563,-0.0255121062605498
0.0354614615035833,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0333350547640574,-0.019622874291871,0.0102324038467644,0.0,0.0,0.0,0.0,-0.0,0.0,0.0001057838136443,0.1242847542049238,-0.0096261900976852,-0.0317784326641778
0.0531921922553749,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0426263733626847,-0.018480502595648,0.0192432733481378,0.0,0.0,0.0,0.0,-0.0,0.0,0.0001547606390253,0.1399868661269482,-0.009625879317187,-0.0356868792417337
0.0709229230071666,0.0,0.0,0.0,-0.0,0.0,0.0,0.0001662606988165,0.0542598321989845,-0.0164440419246413,0.0285947627933424,0.0,0.0,0.0,0.0,-0.0,0.0,0.000292469990687,0.1570804616250372,-0.0096243400789304,-0.0373112411750805
0.0886536537589583,0.0,0.0,0.0,-0.0,0.0,0.0,0.0003618090332078,0.068105234165338,-0.0121049217783429,0.0324139624954175,0.0,0.0,0.0,0.0,-0.0,0.0,0.0005880915280221,0.1803460946533299,-0.0096228310718523,-0.0372047064785219
0.1063843845107499,0.0,0.0,0.0,-0.0,0.0,0.0,0.0006591341497298,0.0886789699826667,-0.0086232193766925,0.0351836282344196,0.0,0.0,0.0,0.0,-0.0,0.0,0.0009429644227364,0.2031095093564944,-0.0096176174280953,-0.0379752365995466
0.1241151152625416,0.0,0.0,0.0,-0.0,0.0,0.0,0.0010505624433359,0.1097964952129495,-0.0077871516405713,0.0415843146623262,0.0,0.0,0.0,0.0,-0.0,0.0,0.0014033324366472,0.2251331279863983,-0.009621628623849,-0.036790807194299
0.1418458460143332,0.0,0.0,0.0,-0.0,0.0,0.0,0.0016760603563553,0.1270970005053328,-0.0049335156264771,0.0429492667755577,0.0,0.0,0.0,0.0,0.0,0.0,0.0020402669141857,0.2550575267690597,-0.0056556789665409,-0.0338655758112685
0.1595765767661249,0.0,0.0,0.0,-0.0,0.0,0.0,0.0025165318410098,0.1441757372590786,-0.0017037828601895,0.0477743510896579,0.0,0.0,0.0,0.0,-0.0,0.0,0.0028328937197841,0.2894175192325537,0.0009372587349226,-0.034343048335763
