time_s,L_fx1,L_fy1,L_fz1,L_fx2,L_fy2,L_fz2,L_proximity,L_roll,L_pitch,L_yaw,R_fx1,R_fy1,R_fz1,R_fx2,R_fy2,R_fz2,R_proximity,R_roll,R_pitch,R_yaw
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0600000000000164,0.0699999999999999,0.0699999999999931,0.0,0.0,0.0,0.0,0.0,0.0,6.103608758700773e-06,0.1000000000000227,5.551115123125783e-17,3.552713678800501e-15
0.0150000005960464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0600000000000164,0.0699999999999999,0.0699999999999931,0.0,0.0,0.0,0.0,0.0,0.0,2.13626306553972e-05,0.1000000000000227,5.551115123125783e-17,3.552713678800501e-15
0.0310000013560056,0.0,0.0,0.0,0.0,0.0,0.0,0.0009826810101472,-0.0600000000000164,-0.03,0.0699999999999931,0.0,0.0,0.0,0.0,0.0,0.0,2.13626306553972e-05,0.1000000000000227,5.551115123125783e-17,3.552713678800501e-15
0.0470000002533197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0399999999999778,-0.03,0.0699999999999931,0.0,0.0,0.0,0.0,0.0,0.0,2.13626306553972e-05,0.1000000000000227,5.551115123125783e-17,3.552713678800501e-15
0.0620000008493661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0399999999999778,-0.03,0.0699999999999931,0.0,0.0,0.0,0.0,0.0,0.0,3.662165255209362e-05,0.1000000000000227,5.551115123125783e-17,3.552713678800501e-15
0.0779999997466802,0.0,0.0,0.0,0.0,0.0,0.0,2.13626306553972e-05,0.0399999999999778,-0.03,0.0699999999999931,0.0,0.0,0.0,0.0,0.0,0.0,3.662165255209362e-05,0.1000000000000227,5.551115123125783e-17,3.552713678800501e-15
0.0940000005066394,0.0,0.0,0.0,0.0,0.0,0.0,2.13626306553972e-05,0.1399999999999863,-0.03,-0.0300000000000082,0.0,0.0,0.0,0.0,0.0,0.0,0.0001434348058289,0.200000000000017,5.551115123125783e-17,3.552713678800501e-15
0.1090000011026859,0.0,0.0,0.0,0.0,0.0,0.0,5.188067444879004e-05,0.1399999999999863,-0.03,-0.0300000000000082,0.0,0.0,0.0,0.0,0.0,0.0,0.0001434348058289,0.200000000000017,5.551115123125783e-17,3.552713678800501e-15
0.1400000005960464,0.0,0.0,0.0,0.0,0.0,0.0,0.0009826810101472,0.1399999999999863,-0.03,-0.0300000000000082,0.0,0.0,0.0,0.0,0.0,0.0,0.0005249103532463,0.200000000000017,5.551115123125783e-17,3.552713678800501e-15
0.1560000013560056,0.0,0.0,0.0,0.0,0.0,0.0,0.0011200122072175,0.1399999999999863,-0.03,-0.0300000000000082,0.0,0.0,0.0,0.0,0.0,0.0,0.0009521629663538,0.200000000000017,5.551115123125783e-17,3.552713678800501e-15
0.1720000002533197,0.0,0.0,0.0,0.0,0.0,0.0,0.0013183794918745,0.1399999999999863,-0.03,0.0699999999999931,0.0,0.0,0.0,0.0,0.0,0.0,0.0015014877546349,0.3000000000000113,5.551115123125783e-17,3.552713678800501e-15
0.1870000008493662,0.0,0.0,0.0,0.0,0.0,0.0,0.001394674601358,0.1399999999999863,-0.03,0.0699999999999931,0.0,0.0,0.0,0.0,0.0,0.0,0.0021118486305028,0.3000000000000113,5.551115123125783e-17,3.552713678800501e-15
0.2029999997466802,0.0,0.0,0.0,0.0,0.0,0.0,0.0036835278858625,0.1399999999999863,-0.03,0.0699999999999931,0.0,0.0,0.0,0.0,0.0,0.0,0.0029968719005111,0.3000000000000113,5.551115123125783e-17,3.552713678800501e-15
0.2190000005066394,0.0,0.0,0.0,0.0,0.0,0.0,0.0041718165865568,0.1399999999999863,-0.03,0.0699999999999931,0.0,0.0,0.0,0.0,0.0,0.0,0.0038056000610361,0.3000000000000113,5.551115123125783e-17,3.552713678800501e-15
0.2340000011026859,0.0,0.0,0.0,0.0,0.0,0.0,0.0045380331120775,0.1399999999999863,-0.03,0.0699999999999931,0.0,0.0,0.0,0.0,0.0,0.0,0.0045685511558709,0.3000000000000113,5.551115123125783e-17,3.552713678800501e-15
0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0053772793163958,0.1399999999999863,-0.03,0.0699999999999931,0.0,0.0,0.0,0.0,0.0,0.0,0.0053772793163958,0.3000000000000113,5.551115123125783e-17,3.552713678800501e-15
0.2650000005960464,0.0,0.0,0.0,0.0,0.0,0.0,0.0064911879148546,0.1399999999999863,-0.03,0.0699999999999931,0.0,0.0,0.0,0.0,0.0,0.0,0.0062012664988174,0.3000000000000113,5.551115123125783e-17,3.552713678800501e-15
0.2810000013560056,0.0,0.0,0.0,0.0,0.0,0.0,0.0075135423819333,0.1399999999999863,-0.03,0.0699999999999931,0.0,0.0,0.0,0.0,0.0,0.0,0.0070405127031357,0.3000000000000113,5.551115123125783e-17,3.552713678800501e-15
0.2970000002533197,0.0,0.0,0.0,0.0,0.0,0.0,0.0086121919584954,0.1399999999999863,-0.03,0.0699999999999931,0.0,0.0,0.0,0.0,0.0,0.0,0.0078187228198672,0.3000000000000113,5.551115123125783e-17,3.552713678800501e-15
0.3120000008493662,0.0,0.0,0.0,0.0,0.0,0.0,0.0096955825131609,0.1399999999999863,-0.03,0.0699999999999931,0.0,0.0,0.0,0.0,0.0,0.0,0.0086121919584954,0.3000000000000113,5.551115123125783e-17,3.552713678800501e-15
