time_s,L_fx1,L_fy1,L_fz1,L_fx2,L_fy2,L_fz2,L_proximity,L_roll,L_pitch,L_yaw,R_fx1,R_fy1,R_fz1,R_fx2,R_fy2,R_fz2,R_proximity,R_roll,R_pitch,R_yaw
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001083390554665,-0.0499999999999829,0.0200000000000001,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.3733119707048983e-05,-0.0699999999999789,5.551115123125783e-17,0.0500000000000113
0.0319999996572732,0.0,0.0,0.0,0.0,0.0,0.0,0.0001083390554665,-0.0499999999999829,0.0200000000000001,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,4.425116350044183e-05,-0.0699999999999789,5.551115123125783e-17,0.0500000000000113
0.0319999996572732,0.0,0.0,0.0,0.0,0.0,0.0,0.0001083390554665,-0.0499999999999829,0.0200000000000001,0.0999999999999943,0.0,0.0,0.0,0.0,0.0,0.0,1.3733119707048983e-05,-0.0699999999999789,5.551115123125783e-17,0.0500000000000113
0.0470000002533197,0.0,0.0,0.0,0.0,0.0,0.0,0.0001083390554665,-0.0499999999999829,0.0200000000000001,0.0999999999999943,0.0,0.0,0.0,0.0,0.0,0.0,5.951018539713825e-05,-0.0699999999999789,5.551115123125783e-17,0.0500000000000113
0.0629999991506338,0.0,0.0,0.0,0.0,0.0,0.0,0.0001083390554665,-0.0499999999999829,0.0200000000000001,0.0999999999999943,0.0,0.0,0.0,0.0,0.0,0.0,4.425116350044183e-05,-0.0699999999999789,5.551115123125783e-17,0.0500000000000113
0.0779999997466802,0.0,0.0,0.0,0.0,0.0,0.0,0.0001083390554665,0.0500000000000113,0.0200000000000001,0.0999999999999943,0.0,0.0,0.0,0.0,0.0,0.0,4.425116350044183e-05,0.0300000000000295,5.551115123125783e-17,0.0500000000000113
0.1099999994039535,0.0,0.0,0.0,0.0,0.0,0.0,0.0001083390554665,0.0500000000000113,0.0200000000000001,0.0999999999999943,0.0,0.0,0.0,0.0,0.0,0.0,4.425116350044183e-05,0.0300000000000295,5.551115123125783e-17,0.0500000000000113
0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0002456702525367,0.0500000000000113,0.0200000000000001,0.0999999999999943,0.0,0.0,0.0,0.0,0.0,0.0,4.425116350044183e-05,0.0300000000000295,5.551115123125783e-17,0.0500000000000113
0.140999998897314,0.0,0.0,0.0,0.0,0.0,0.0,0.0002609292744334,0.1500000000000056,0.0200000000000001,0.0999999999999943,0.0,0.0,0.0,0.0,0.0,0.0,4.425116350044183e-05,0.1300000000000238,5.551115123125783e-17,0.0500000000000113
0.1569999996572733,0.0,0.0,0.0,0.0,0.0,0.0,0.0006576638437475,0.1500000000000056,0.0200000000000001,0.0999999999999943,0.0,0.0,0.0,0.0,0.0,0.0,5.951018539713825e-05,0.1300000000000238,5.551115123125783e-17,0.0500000000000113
0.1720000002533197,0.0,0.0,0.0,0.0,0.0,0.0,0.0012222476539253,0.1500000000000056,0.0200000000000001,0.0999999999999943,0.0,0.0,0.0,0.0,0.0,0.0,0.0006240939955749,0.1300000000000238,5.551115123125783e-17,0.1500000000000056
0.1879999991506338,0.0,0.0,0.0,0.0,0.0,0.0,0.0017868314641031,0.1500000000000056,0.0200000000000001,0.0999999999999943,0.0,0.0,0.0,0.0,0.0,0.0,0.0015854123750667,0.1300000000000238,5.551115123125783e-17,0.1500000000000056
0.2029999997466802,0.0,0.0,0.0,0.0,0.0,0.0,0.0023056382085908,0.1500000000000056,0.0200000000000001,0.0999999999999943,0.0,0.0,0.0,0.0,0.0,0.0,0.0024399176012817,0.1300000000000238,5.551115123125783e-17,0.1500000000000056
0.2190000005066394,0.0,0.0,0.0,0.0,0.0,0.0,0.0029922941939421,0.2500000000000142,0.0200000000000001,0.0999999999999943,0.0,0.0,0.0,0.0,0.0,0.0,0.0034164950026703,0.1300000000000238,5.551115123125783e-17,0.1500000000000056
0.2349999994039535,0.0,0.0,0.0,0.0,0.0,0.0,0.0035416189822232,0.2500000000000142,0.0200000000000001,0.0999999999999943,0.0,0.0,0.0,0.0,0.0,0.0,0.0044693675135424,0.1300000000000238,5.551115123125783e-17,0.1500000000000056
